code,parent_code,name
32.20,32.2,Thoracoscopic excision of lesion or tissue of lung
32.2,32,Local excision or destruction of lesion or tissue of lung
32.28,32.2,Endoscopic excision or destruction of lesion or tissue of lung
32.23,32.2,Open ablation of lung lesion or tissue
32.26,32.2,Other and unspecified ablation of lung lesion or tissue
32.29,32.2,Other local excision or destruction of lesion or tissue of lung
32.27,32.2,"Bronchoscopic bronchial thermoplasty, ablation of airway smooth muscle"
32.21,32.2,Plication of emphysematous bleb
32.25,32.2,Thoracoscopic ablation of lung lesion or tissue
33.9,33,Other operations on lung and bronchus
33.98,33.9,Other operations on bronchus
33.91,33.9,Bronchial dilation
33.99,33.9,Other operations on lung
33.92,33.9,Ligation of bronchus
33.93,33.9,Puncture of lung
03.5,03,Plastic operations on spinal cord structures
03.51,03.5,Repair of spinal meningocele
03.52,03.5,Repair of spinal myelomeningocele
03.53,03.5,Repair of vertebral fracture
03.59,03.5,Other repair and plastic operations on spinal cord structures
97.1,97,Nonoperative replacement of musculoskeletal and integumentary system appliance
97.12,97.1,Replacement of cast on lower limb
97.16,97.1,Replacement of wound packing or drain
97.11,97.1,Replacement of cast on upper limb
97.13,97.1,Replacement of other cast
97.14,97.1,Replacement of other device for musculoskeletal immobilization
97.15,97.1,Replacement of wound catheter
46.03,46.0,Exteriorization of large intestine
46.0,46,Exteriorization of intestine
46.02,46.0,Resection of exteriorized segment of small intestine
46.01,46.0,Exteriorization of small intestine
46.04,46.0,Resection of exteriorized segment of large intestine
72,72-75.99,"Forceps, vacuum, and breech delivery"
07.44,07.4,Repair of adrenal gland
07.41,07.4,Incision of adrenal gland
07.49,07.4,"Other operations on adrenal glands, nerves, and vessels"
07.4,07,"Other operations on adrenal glands, nerves, and vessels"
07.42,07.4,Division of nerves to adrenal glands
07.45,07.4,Reimplantation of adrenal tissue
07.43,07.4,Ligation of adrenal vessels
82,76-84.99,"Operations on muscle, tendon, and fascia of hand"
80.3,80,Biopsy of joint structure
80.37,80.3,"Biopsy of joint structure, ankle"
80.39,80.3,"Biopsy of joint structure, other specified sites"
80.35,80.3,"Biopsy of joint structure, hip"
80.38,80.3,"Biopsy of joint structure, foot and toe"
80.31,80.3,"Biopsy of joint structure, shoulder"
80.32,80.3,"Biopsy of joint structure, elbow"
80.30,80.3,"Biopsy of joint structure, unspecified site"
80.33,80.3,"Biopsy of joint structure, wrist"
80.34,80.3,"Biopsy of joint structure, hand and finger"
80.36,80.3,"Biopsy of joint structure, knee"
52.01,52.0,Drainage of pancreatic cyst by catheter
52.0,52,Pancreatotomy
52.09,52.0,Other pancreatotomy
70.54,70.5,Repair of cystocele with graft or prosthesis
70.5,70,Repair of cystocele and rectocele
70.50,70.5,Repair of cystocele and rectocele
70.55,70.5,Repair of rectocele with graft or prosthesis
70.53,70.5,Repair of cystocele and rectocele with graft or prosthesis
70.52,70.5,Repair of rectocele
70.51,70.5,Repair of cystocele
53.0,53,Other unilateral repair of inguinal hernia
53.05,53.0,"Repair of inguinal hernia with graft or prosthesis, not otherwise specified"
53.02,53.0,Other and open repair of indirect inguinal hernia
53.01,53.0,Other and open repair of direct inguinal hernia
53.00,53.0,"Unilateral repair of inguinal hernia, not otherwise specified"
53.03,53.0,Other and open repair of direct inguinal hernia with graft or prosthesis
53.04,53.0,Other and open repair of indirect inguinal hernia with graft or prosthesis
83.0,83,"Incision of muscle, tendon, fascia, and bursa"
83.09,83.0,Other incision of soft tissue
83.01,83.0,Exploration of tendon sheath
83.03,83.0,Bursotomy
83.02,83.0,Myotomy
05,01-05.99,Operations on sympathetic nerves or ganglia
86.96,86.9,Insertion or replacement of other neurostimulator pulse generator
86.92,86.9,Electrolysis and other epilation of skin
86.9,86,Other operations on skin and subcutaneous tissue
86.99,86.9,Other operations on skin and subcutaneous tissue
86.94,86.9,"Insertion or replacement of single array neurostimulator pulse generator, not specified as rechargeable"
86.98,86.9,Insertion or replacement of multiple array (two or more) rechargeable neurostimulator pulse generator
86.90,86.9,Extraction of fat for graft or banking
86.97,86.9,Insertion or replacement of single array rechargeable neurostimulator pulse generator
86.93,86.9,Insertion of tissue expander
86.95,86.9,"Insertion or replacement of multiple array neurostimulator pulse generator, not specified as rechargeable"
86.91,86.9,Excision of skin for graft
04.7,04,Other cranial or peripheral neuroplasty
04.72,04.7,Accessory-facial anastomosis
04.73,04.7,Accessory-hypoglossal anastomosis
04.75,04.7,Revision of previous repair of cranial and peripheral nerves
04.79,04.7,Other neuroplasty
04.71,04.7,Hypoglossal-facial anastomosis
04.74,04.7,Other anastomosis of cranial or peripheral nerve
04.76,04.7,Repair of old traumatic injury of cranial and peripheral nerves
40.1,40,Diagnostic procedures on lymphatic structures
40.11,40.1,Biopsy of lymphatic structure
40.19,40.1,Other diagnostic procedures on lymphatic structures
18.3,18,Other excision of external ear
18.31,18.3,Radical excision of lesion of external ear
18.39,18.3,Other excision of external ear
73.0,73,Artificial rupture of membranes
73.09,73.0,Other artificial rupture of membranes
73.01,73.0,Induction of labor by artificial rupture of membranes
40.6,40,Operations on thoracic duct
40.63,40.6,Closure of fistula of thoracic duct
40.64,40.6,Ligation of thoracic duct
40.62,40.6,Fistulization of thoracic duct
40.69,40.6,Other operations on thoracic duct
40.61,40.6,Cannulation of thoracic duct
93,87-99.99,"Physical therapy, respiratory therapy, rehabilitation, and related procedures"
87.9,87,X-ray of male genital organs
87.91,87.9,Contrast seminal vesiculogram
87.95,87.9,Other x-ray of epididymis and vas deferens
87.99,87.9,Other x-ray of male genital organs
87.93,87.9,Contrast epididymogram
87.94,87.9,Contrast vasogram
87.92,87.9,Other x-ray of prostate and seminal vesicles
55.6,55,Transplant of kidney
55.69,55.6,Other kidney transplantation
55.61,55.6,Renal autotransplantation
59.2,59,Diagnostic procedures on perirenal and perivesical tissue
59.29,59.2,"Other diagnostic procedures on perirenal tissue, perivesical tissue, and retroperitoneum"
59.21,59.2,Biopsy of perirenal or perivesical tissue
59.3,59,Plication of urethrovesical junction
21.6,21,Turbinectomy
21.69,21.6,Other turbinectomy
21.62,21.6,Fracture of the turbinates
21.61,21.6,Turbinectomy by diathermy or cryosurgery
48.2,48,"Diagnostic procedures on rectum, rectosigmoid and perirectal tissue"
48.23,48.2,Rigid proctosigmoidoscopy
48.24,48.2,Closed [endoscopic] biopsy of rectum
48.21,48.2,Transabdominal proctosigmoidoscopy
48.26,48.2,Biopsy of perirectal tissue
48.25,48.2,Open biopsy of rectum
48.22,48.2,Proctosigmoidoscopy through artificial stoma
48.29,48.2,"Other diagnostic procedures on rectum, rectosigmoid and perirectal tissue"
12.7,12,Other procedures for relief of elevated intraocular pressure
12.73,12.7,Cyclophotocoagulation
12.72,12.7,Cyclocryotherapy
12.71,12.7,Cyclodiathermy
12.79,12.7,Other glaucoma procedures
12.74,12.7,"Diminution of ciliary body, not otherwise specified"
95.45,95.4,Rotation tests
95.4,95,Nonoperative procedures related to hearing
95.41,95.4,Audiometry
95.47,95.4,"Hearing examination, not otherwise specified"
95.44,95.4,Clinical vestibular function tests
95.48,95.4,Fitting of hearing aid
95.46,95.4,Other auditory and vestibular function tests
95.42,95.4,Clinical test of hearing
95.43,95.4,Audiological evaluation
95.49,95.4,Other nonoperative procedures related to hearing
07.8,07,Thymectomy
07.84,07.8,Thoracoscopic total excision of thymus
07.80,07.8,"Thymectomy, not otherwise specified"
07.83,07.8,Thoracoscopic partial excision of thymus
07.82,07.8,Other total excision of thymus
07.81,07.8,Other partial excision of thymus
00.68,00.6,Intravascular pressure measurement of peripheral arteries
00.6,00-00.99,Procedures on blood vessels
00.69,00.6,"Intravascular pressure measurement, other specified and unspecified vessels"
00.60,00.6,Insertion of drug-eluting stent(s) of superficial femoral artery
00.62,00.6,Percutaneous angioplasty of intracranial vessel(s)
00.66,00.6,Percutaneous transluminal coronary angioplasty [PTCA]
00.67,00.6,Intravascular pressure measurement of intrathoracic arteries
00.64,00.6,Percutaneous insertion of other extracranial artery stent(s)
00.63,00.6,Percutaneous insertion of carotid artery stent(s)
00.61,00.6,Percutaneous angioplasty of extracranial vessel(s)
00.65,00.6,Percutaneous insertion of intracranial vascular stent(s)
83.1,83,"Division of muscle, tendon, and fascia"
83.12,83.1,Adductor tenotomy of hip
83.19,83.1,Other division of soft tissue
83.14,83.1,Fasciotomy
83.11,83.1,Achillotenotomy
83.13,83.1,Other tenotomy
13.4,13,Extracapsular extraction of lens by fragmentation and aspiration technique
13.41,13.4,Phacoemulsification and aspiration of cataract
13.42,13.4,Mechanical phacofragmentation and aspiration of cataract by posterior route
13.43,13.4,Mechanical phacofragmentation and other aspiration of cataract
77.9,77,Total ostectomy
77.98,77.9,"Total ostectomy, tarsals and metatarsals"
77.91,77.9,"Total ostectomy, scapula, clavicle, and thorax [ribs and sternum]"
77.94,77.9,"Total ostectomy, carpals and metacarpals"
77.93,77.9,"Total ostectomy, radius and ulna"
77.90,77.9,"Total ostectomy, unspecified site"
77.92,77.9,"Total ostectomy, humerus"
77.95,77.9,"Total ostectomy, femur"
77.97,77.9,"Total ostectomy, tibia and fibula"
77.96,77.9,"Total ostectomy, patella"
77.99,77.9,"Total ostectomy, other bones"
32.9,32,Other excision of lung
81.8,81,Arthroplasty and repair of shoulder and elbow
81.88,81.8,Reverse total shoulder replacement
81.83,81.8,Other repair of shoulder
81.84,81.8,Total elbow replacement
81.80,81.8,Other total shoulder replacement
81.81,81.8,Partial shoulder replacement
81.85,81.8,Other repair of elbow
81.82,81.8,Repair of recurrent dislocation of shoulder
99.8,99,Miscellaneous physical procedures
99.85,99.8,Hyperthermia for treatment of cancer
99.88,99.8,Therapeutic photopheresis
99.83,99.8,Other phototherapy
99.82,99.8,Ultraviolet light therapy
99.86,99.8,Non-invasive placement of bone growth stimulator
99.81,99.8,Hypothermia (central) (local)
99.84,99.8,Isolation
22.9,22,Other operations on nasal sinuses
60-64.99,00-99.99,OPERATIONS ON THE MALE GENITAL ORGANS
23.2,23,Restoration of tooth by filling
56.7,56,Other anastomosis or bypass of ureter
56.79,56.7,Other anastomosis or bypass of ureter
56.72,56.7,Revision of ureterointestinal anastomosis
56.73,56.7,"Nephrocystanastomosis, not otherwise specified"
56.75,56.7,Transureteroureterostomy
56.71,56.7,Urinary diversion to intestine
56.74,56.7,Ureteroneocystostomy
50.91,50.9,Percutaneous aspiration of liver
50.92,50.9,Extracorporeal hepatic assistance
50.93,50.9,Localized perfusion of liver
50.9,50,Other operations on liver
50.94,50.9,Other injection of therapeutic substance into liver
50.99,50.9,Other operations on liver
24.8,24,Other orthodontic operation
19.2,19,Revision of stapedectomy
19.21,19.2,Revision of stapedectomy with incus replacement
19.29,19.2,Other revision of stapedectomy
50.2,50,Local excision or destruction of liver tissue or lesion
50.25,50.2,Laparoscopic ablation of liver lesion or tissue
50.24,50.2,Percutaneous ablation of liver lesion or tissue
50.29,50.2,Other destruction of lesion of liver
50.26,50.2,Other and unspecified ablation of liver lesion or tissue
50.23,50.2,Open ablation of liver lesion or tissue
50.22,50.2,Partial hepatectomy
50.21,50.2,Marsupialization of lesion of liver
00.3,00-00.99,Computer assisted surgery [CAS]
00.34,00.3,Imageless computer assisted surgery
00.39,00.3,Other computer assisted surgery
00.31,00.3,Computer assisted surgery with CT/CTA
00.33,00.3,Computer assisted surgery with fluoroscopy
00.32,00.3,Computer assisted surgery with MR/MRA
00.35,00.3,Computer assisted surgery with multiple datasets
87.4,87,Other x-ray of thorax
87.43,87.4,"X-ray of ribs, sternum, and clavicle"
87.42,87.4,Other tomography of thorax
87.49,87.4,Other chest x-ray
87.44,87.4,"Routine chest x-ray, so described"
87.41,87.4,Computerized axial tomography of thorax
25.94,25.9,Other glossotomy
25.9,25,Other operations on tongue
25.93,25.9,Lysis of adhesions of tongue
25.91,25.9,Lingual frenotomy
25.99,25.9,Other operations on tongue
25.92,25.9,Lingual frenectomy
19.54,19.5,Type IV tympanoplasty
19.5,19,Other tympanoplasty
19.55,19.5,Type V tympanoplasty
19.53,19.5,Type III tympanoplasty
19.52,19.5,Type II tympanoplasty
44.9,44,Other operations on stomach
44.95,44.9,Laparoscopic gastric restrictive procedure
44.92,44.9,Intraoperative manipulation of stomach
44.99,44.9,Other operations on stomach
44.97,44.9,Laparoscopic removal of gastric restrictive device(s)
44.94,44.9,Removal of gastric bubble (balloon)
44.93,44.9,Insertion of gastric bubble (balloon)
44.96,44.9,Laparoscopic revision of gastric restrictive procedure
44.91,44.9,Ligation of gastric varices
44.98,44.9,(Laparoscopic) adjustment of size of adjustable gastric restrictive device
57.4,57,Transurethral excision or destruction of bladder tissue
57.49,57.4,Other transurethral excision or destruction of lesion or tissue of bladder
57.41,57.4,Transurethral lysis of intraluminal adhesions
37.9,37,Other operations on heart and pericardium
37.97,37.9,Replacement of automatic cardioverter/defibrillator lead(s) only
37.91,37.9,Open chest cardiac massage
37.90,37.9,Insertion of left atrial appendage device
37.93,37.9,Injection of therapeutic substance into pericardium
37.92,37.9,Injection of therapeutic substance into heart
37.98,37.9,Replacement of automatic cardioverter/defibrillator pulse generator only
37.99,37.9,Other operations on heart and pericardium
37.94,37.9,"Implantation or replacement of automatic cardioverter/defibrillator, total system [AICD]"
37.96,37.9,Implantation of automatic cardioverter/defibrillator pulse generator only
37.95,37.9,Implantation of automatic cardioverter/defibrillator lead(s) only
19.3,19,Other operations on ossicular chain
81.0,81,Spinal fusion
81.08,81.0,"Lumbar and lumbosacral fusion of the anterior column, posterior technique"
81.05,81.0,"Dorsal and dorsolumbar fusion of the posterior column, posterior technique"
81.01,81.0,Atlas-axis spinal fusion
81.06,81.0,"Lumbar and lumbosacral fusion of the anterior column, anterior technique"
81.00,81.0,"Spinal fusion, not otherwise specified"
81.07,81.0,"Lumbar and lumbosacral fusion of the posterior column, posterior technique"
81.03,81.0,"Other cervical fusion of the posterior column, posterior technique"
81.02,81.0,"Other cervical fusion of the anterior column, anterior technique"
